name,time,cpu,host,usage_guest,usage_guest_nice,usage_idle,usage_iowait,usage_irq,usage_nice,usage_softirq,usage_steal,usage_system,usage_user
cpu,2022-08-22 08:02:28.185127,cpu8,host15,0.639774054,0.772433473,0.062920051,0.189566911,0.866032776,0.333373608,0.564403450,0.691305329,0.629111985,0.051439403
cpu,2022-08-22 08:00:48.185127,cpu4,host12,0.179972635,0.021286900,0.060886232,0.205987966,0.187057172,0.106165651,0.862610397,0.889797760,0.189690758,0.155963089
cpu,2022-08-22 08:01:08.185127,cpu12,host16,0.390742616,0.129483458,0.621210798,0.056336646,0.543774143,0.208702897,0.993051006,0.328006834,0.503755413,0.275798775
cpu,2022-08-22 07:58:18.185127,cpu10,host22,0.192258982,0.705183160,0.290703790,0.073829974,0.620168617,0.561415939,0.434387176,0.849882413,0.307144637,0.213643173
cpu,2022-08-22 08:01:18.185127,cpu4,host13,0.015044070,0.611537058,0.312567508,0.405806385,0.431502586,0.745327108,0.046798737,0.055789323,0.212795858,0.550059382
cpu,2022-08-22 08:03:28.185127,cpu2,host22,0.966443709,0.573677173,0.684415969,0.634537883,0.512892170,0.938575956,0.544289014,0.760608412,0.627594427,0.379546953
cpu,2022-08-22 07:59:18.185127,cpu2,host24,0.477860456,0.139249360,0.477695989,0.754312234,0.925836128,0.563410661,0.886046813,0.283763366,0.624409939,0.005929560
cpu,2022-08-22 08:04:08.185127,cpu8,host10,0.934726241,0.598179864,0.287500287,0.708518866,0.059926368,0.047724481,0.015667357,0.561400907,0.776416874,0.835114529
cpu,2022-08-22 08:00:58.185127,cpu2,host22,0.084250685,0.285818914,0.460653383,0.671314650,0.833849282,0.361033019,0.439542330,0.835086721,0.368466099,0.428159590
cpu,2022-08-22 08:03:38.185127,cpu8,host22,0.984042459,0.374729737,0.687294575,0.471839847,0.317699424,0.064434988,0.477352587,0.184758673,0.813189157,0.272690321
cpu,2022-08-22 07:56:28.185127,cpu3,host12,0.576283946,0.609500376,0.654744661,0.889744553,0.735516629,0.564988241,0.811818788,0.995333233,0.395118187,0.744305389
cpu,2022-08-22 08:04:18.185127,cpu2,host25,0.176882297,0.394974738,0.444988366,0.760959509,0.425222974,0.578598324,0.501612160,0.817840496,0.691635727,0.839073281
cpu,2022-08-22 08:03:58.185127,cpu7,host10,0.431334371,0.188002072,0.294688191,0.345907996,0.636747020,0.435499466,0.119283288,0.802898201,0.917646995,0.841043064
cpu,2022-08-22 08:02:18.185127,cpu7,host20,0.143176565,0.753319940,0.881328370,0.493006944,0.188316370,0.006959211,0.979649223,0.624958210,0.019938804,0.354322912
cpu,2022-08-22 07:57:18.185127,cpu2,host17,0.734158473,0.400843409,0.784335859,0.473486311,0.544326316,0.832788789,0.763519930,0.925795887,0.824944714,0.411591104
cpu,2022-08-22 07:59:08.185127,cpu11,host20,0.805378889,0.334517612,0.905643920,0.180895672,0.145583174,0.369405793,0.062372305,0.353719389,0.538052702,0.801850004
cpu,2022-08-22 08:01:48.185127,cpu7,host11,0.044789684,0.842934678,0.424241221,0.782985506,0.760346537,0.731751208,0.864472413,0.914696082,0.708455041,0.593503144
cpu,2022-08-22 08:00:08.185127,cpu1,host25,0.623827917,0.808422222,0.904938708,0.880055215,0.931861165,0.616429579,0.656533019,0.782738211,0.319470537,0.774440082
cpu,2022-08-22 08:00:28.185127,cpu6,host21,0.405567287,0.433706698,0.285388210,0.313227714,0.784774665,0.360057007,0.882575761,0.850411244,0.519126746,0.511303138
cpu,2022-08-22 07:56:58.185127,cpu2,host20,0.909719089,0.032812076,0.794300055,0.479785853,0.557520911,0.509465836,0.280271843,0.879559631,0.255837331,0.988095660
cpu,2022-08-22 07:56:18.185127,cpu11,host14,0.865616190,0.393805859,0.150583103,0.194157241,0.410356154,0.609305033,0.231062326,0.498014857,0.868318847,0.767187470
cpu,2022-08-22 08:02:28.185127,cpu9,host15,0.839103114,0.868525498,0.327605047,0.969812891,0.603317943,0.486518070,0.617212550,0.257137537,0.004476345,0.204123996
cpu,2022-08-22 08:00:48.185127,cpu5,host12,0.651247664,0.474399861,0.835698791,0.628316717,0.361755328,0.750843703,0.872821256,0.419213215,0.857297238,0.376067997
cpu,2022-08-22 07:58:18.185127,cpu11,host22,0.753767697,0.663359839,0.748659004,0.395936713,0.303870817,0.658389695,0.495735464,0.203199905,0.893979935,0.969866118
cpu,2022-08-22 08:01:08.185127,cpu0,host17,0.095425311,0.337335748,0.703660084,0.020509638,0.002235689,0.748150283,0.965625402,0.579291948,0.470057735,0.915552424
cpu,2022-08-22 08:01:18.185127,cpu5,host13,0.819647425,0.210162455,0.169780537,0.977581364,0.421589557,0.757111585,0.350697406,0.856482657,0.158065847,0.487181529
cpu,2022-08-22 07:59:18.185127,cpu3,host24,0.580918592,0.424373113,0.318676604,0.552103986,0.458464882,0.362644858,0.774541427,0.865373511,0.706245781,0.675711962
cpu,2022-08-22 08:03:28.185127,cpu3,host22,0.975129859,0.829160159,0.327887414,0.676149612,0.390160071,0.186896860,0.554126147,0.612170861,0.046301317,0.876798866
cpu,2022-08-22 08:04:08.185127,cpu9,host10,0.293568689,0.500055614,0.529818882,0.002361847,0.119645258,0.365171930,0.988741770,0.489021247,0.475912751,0.573556352
cpu,2022-08-22 08:00:58.185127,cpu3,host22,0.286000690,0.518035451,0.082135538,0.994227946,0.969871100,0.856951629,0.553802162,0.498139758,0.735254758,0.191432918
cpu,2022-08-22 08:03:38.185127,cpu9,host22,0.701060352,0.202072175,0.176284757,0.611166754,0.750676990,0.225248733,0.771092205,0.783413002,0.235738316,0.340725174
cpu,2022-08-22 07:56:28.185127,cpu4,host12,0.938148166,0.279139914,0.614754505,0.831536265,0.309475081,0.958828292,0.370396645,0.499761482,0.019316021,0.757923321
cpu,2022-08-22 08:04:18.185127,cpu3,host25,0.589152438,0.773235316,0.631923792,0.330182435,0.923591022,0.671593901,0.508766704,0.896589812,0.691964406,0.224260859
cpu,2022-08-22 08:03:58.185127,cpu8,host10,0.514259164,0.245593646,0.769806655,0.399969026,0.066311059,0.958946365,0.632738292,0.154215225,0.211020144,0.609361001
cpu,2022-08-22 08:02:18.185127,cpu8,host20,0.459142041,0.408109190,0.184196753,0.052703741,0.433167826,0.193248552,0.292574960,0.921206352,0.625558399,0.183054978
cpu,2022-08-22 07:57:18.185127,cpu3,host17,0.137106474,0.625724064,0.770113967,0.407911271,0.218984357,0.810725764,0.450733422,0.319048181,0.961582773,0.016743362
cpu,2022-08-22 07:59:08.185127,cpu12,host20,0.645301552,0.813111675,0.516544135,0.119142749,0.786502006,0.235842480,0.832485511,0.826654788,0.994382073,0.013201411
cpu,2022-08-22 08:01:48.185127,cpu8,host11,0.334297636,0.137789392,0.367548366,0.270848485,0.883425527,0.195643477,0.853253054,0.669315768,0.106927089,0.126733930
cpu,2022-08-22 08:00:08.185127,cpu2,host25,0.996717081,0.875195087,0.354290097,0.630004938,0.666233109,0.808235330,0.039223259,0.609526841,0.655492509,0.760735951
cpu,2022-08-22 08:00:28.185127,cpu7,host21,0.995409074,0.895960608,0.595476958,0.533164019,0.141975089,0.186615182,0.490234402,0.792309600,0.339977274,0.474292734
cpu,2022-08-22 07:56:58.185127,cpu3,host20,0.116782817,0.850525564,0.073268295,0.008417195,0.776782077,0.046928142,0.468461782,0.315204611,0.253225275,0.122668907
cpu,2022-08-22 08:02:28.185127,cpu10,host15,0.855959423,0.925344737,0.985528149,0.704330444,0.636562605,0.568909041,0.845144447,0.745480244,0.130699544,0.295690784
cpu,2022-08-22 07:56:18.185127,cpu12,host14,0.897240114,0.896917527,0.627772054,0.703772735,0.490781929,0.265898536,0.279877713,0.003556928,0.545405608,0.851269645
cpu,2022-08-22 08:00:48.185127,cpu6,host12,0.945538506,0.498276722,0.509454503,0.507318963,0.280371810,0.444197481,0.231234214,0.156615713,0.803469253,0.354022738
cpu,2022-08-22 07:58:18.185127,cpu12,host22,0.053196506,0.684178083,0.433152456,0.807420416,0.902964823,0.332457565,0.678996938,0.720480259,0.109179415,0.555401947
cpu,2022-08-22 08:01:08.185127,cpu1,host17,0.126974920,0.422862635,0.580457818,0.033065094,0.020403229,0.233985077,0.610725679,0.079914313,0.394163870,0.409553835
cpu,2022-08-22 08:01:18.185127,cpu6,host13,0.239019336,0.173655196,0.093214761,0.839140937,0.345983568,0.193705127,0.446619003,0.462771056,0.765749635,0.623804862
cpu,2022-08-22 07:59:18.185127,cpu4,host24,0.629860619,0.564884199,0.573086894,0.511408345,0.878917025,0.593361289,0.907598232,0.928738534,0.431826173,0.940079209
cpu,2022-08-22 08:03:28.185127,cpu4,host22,0.586450231,0.304906728,0.124622182,0.136632007,0.622921813,0.449924349,0.465486489,0.637592644,0.867412709,0.418477760
cpu,2022-08-22 08:04:08.185127,cpu10,host10,0.738120626,0.647292054,0.379646096,0.657944098,0.273794559,0.511548565,0.488294007,0.254320788,0.815983917,0.533937996
cpu,2022-08-22 08:00:58.185127,cpu4,host22,0.633809596,0.268073427,0.102921433,0.072946480,0.504441076,0.126554229,0.644529073,0.692137250,0.280823167,0.161821738
cpu,2022-08-22 08:03:38.185127,cpu10,host22,0.119742296,0.582713356,0.991591746,0.692859318,0.141523194,0.945639020,0.851814018,0.226526772,0.714280280,0.863010402
cpu,2022-08-22 08:04:18.185127,cpu4,host25,0.369814076,0.164819734,0.723192918,0.975289391,0.466192369,0.923533522,0.635009388,0.309527072,0.055445508,0.228245511
cpu,2022-08-22 07:56:28.185127,cpu5,host12,0.183373771,0.085617157,0.830627776,0.419604043,0.954272952,0.440399319,0.922999352,0.508175624,0.165906036,0.694297896
cpu,2022-08-22 08:02:18.185127,cpu9,host20,0.791477632,0.752701218,0.508721755,0.921983769,0.163940950,0.527503476,0.512433761,0.748703900,0.889559249,0.701287022
cpu,2022-08-22 07:57:18.185127,cpu4,host17,0.021879887,0.335765175,0.262305208,0.373314252,0.093749314,0.994227019,0.834082114,0.385315042,0.745637621,0.755482124
cpu,2022-08-22 07:59:08.185127,cpu0,host21,0.401207312,0.330179770,0.140341591,0.057209908,0.241242289,0.133123062,0.994244543,0.003957342,0.703098171,0.351994196
cpu,2022-08-22 08:03:58.185127,cpu9,host10,0.691463701,0.412946637,0.179540116,0.970226770,0.624015389,0.705135257,0.173883347,0.317050266,0.863377390,0.003832659
cpu,2022-08-22 08:01:48.185127,cpu9,host11,0.826752448,0.621991602,0.426523725,0.372460798,0.663486387,0.234259993,0.430217459,0.585333525,0.911651171,0.961383681
cpu,2022-08-22 08:00:08.185127,cpu3,host25,0.396838521,0.871744160,0.983775908,0.039809590,0.443843415,0.760692465,0.877628050,0.368845161,0.728600392,0.072957779
cpu,2022-08-22 08:00:28.185127,cpu8,host21,0.966111900,0.985317661,0.860016740,0.343492108,0.163053344,0.697820372,0.580439941,0.516029287,0.635839432,0.435160556
cpu,2022-08-22 07:56:58.185127,cpu4,host20,0.398740611,0.484607230,0.822360537,0.300666330,0.983453617,0.577179215,0.560980406,0.617107192,0.371253925,0.614097157
cpu,2022-08-22 08:02:28.185127,cpu11,host15,0.659436318,0.374947446,0.000416522,0.072852738,0.646845299,0.520028273,0.499020816,0.270521669,0.313888110,0.682060711
cpu,2022-08-22 07:56:18.185127,cpu0,host15,0.799050951,0.407712803,0.797258419,0.344750197,0.035412747,0.266589932,0.662994088,0.739311367,0.285085863,0.537668671
cpu,2022-08-22 08:00:48.185127,cpu7,host12,0.598580163,0.705235661,0.097068701,0.819705794,0.792342910,0.516956823,0.502788114,0.036044168,0.543595777,0.861574751
cpu,2022-08-22 08:01:08.185127,cpu2,host17,0.673761142,0.216292491,0.021031187,0.182523253,0.718464147,0.646865145,0.624570911,0.676803675,0.280126225,0.629507321
cpu,2022-08-22 07:58:18.185127,cpu0,host23,0.117828829,0.902583501,0.760292355,0.324146612,0.168384679,0.280480447,0.476725569,0.471739976,0.975023911,0.440249622
cpu,2022-08-22 07:59:18.185127,cpu5,host24,0.325896458,0.516186263,0.684069814,0.671338082,0.793065067,0.559044429,0.851405139,0.133194663,0.719440092,0.404283104
cpu,2022-08-22 08:01:18.185127,cpu7,host13,0.640910733,0.782711637,0.042315409,0.440736443,0.479226634,0.473105062,0.938283169,0.894464009,0.461621336,0.568232177
cpu,2022-08-22 08:03:28.185127,cpu5,host22,0.909579436,0.064722195,0.937375140,0.686356366,0.831224522,0.357893497,0.829730929,0.143872775,0.303227573,0.397184583
cpu,2022-08-22 08:04:08.185127,cpu11,host10,0.796222454,0.553062131,0.257386638,0.480449457,0.505429281,0.543253998,0.140658172,0.984671550,0.244971132,0.388021275
cpu,2022-08-22 08:00:58.185127,cpu5,host22,0.257595262,0.647270212,0.727575752,0.349355971,0.412969629,0.600283166,0.296764206,0.619239204,0.858375430,0.445137592
cpu,2022-08-22 08:03:38.185127,cpu11,host22,0.281531132,0.217204837,0.212452035,0.373242443,0.498184872,0.859476511,0.421663110,0.256796610,0.894105426,0.187026632
cpu,2022-08-22 08:04:18.185127,cpu5,host25,0.453578213,0.046225145,0.582165942,0.504154152,0.534677254,0.925620804,0.958424225,0.768770631,0.666662140,0.111352122
cpu,2022-08-22 08:02:18.185127,cpu10,host20,0.197237697,0.034512917,0.274869062,0.865875096,0.832669582,0.414196478,0.371751117,0.900151937,0.884968719,0.087892234
cpu,2022-08-22 07:57:18.185127,cpu5,host17,0.533083691,0.643200353,0.935789786,0.599373432,0.782108791,0.732033405,0.118793202,0.500878776,0.088101137,0.240795198
cpu,2022-08-22 07:59:08.185127,cpu1,host21,0.260958652,0.306291079,0.664606931,0.887657385,0.150501529,0.643764546,0.497516139,0.135318785,0.034782598,0.148128642
cpu,2022-08-22 08:03:58.185127,cpu10,host10,0.211871025,0.915963277,0.265109557,0.944559949,0.089245389,0.538748304,0.850354690,0.349392337,0.776366411,0.895941070
cpu,2022-08-22 07:56:28.185127,cpu6,host12,0.740387021,0.233239937,0.613300093,0.248763071,0.519069575,0.120347706,0.071915099,0.491057568,0.117413210,0.038370510
cpu,2022-08-22 08:01:48.185127,cpu10,host11,0.975658205,0.465576090,0.959526065,0.713421646,0.147986978,0.405130506,0.987961477,0.302179804,0.491184444,0.532810303
cpu,2022-08-22 08:00:08.185127,cpu4,host25,0.532304385,0.711288578,0.890846719,0.710187407,0.956345598,0.103827127,0.137964600,0.445091577,0.780170230,0.249602748
cpu,2022-08-22 08:00:28.185127,cpu9,host21,0.660401416,0.391202859,0.573454104,0.192312753,0.559711895,0.333956873,0.182666456,0.201289096,0.782858058,0.382759529
cpu,2022-08-22 07:56:58.185127,cpu5,host20,0.263277465,0.368064945,0.531979822,0.260970196,0.731902887,0.019068748,0.587807014,0.539196319,0.870477084,0.381017934
cpu,2022-08-22 08:02:28.185127,cpu12,host15,0.582232397,0.469817310,0.851524257,0.120500238,0.363959109,0.627176423,0.036562707,0.246135507,0.264540898,0.356274813
cpu,2022-08-22 07:56:18.185127,cpu1,host15,0.652634238,0.048675487,0.491937622,0.636501857,0.092817872,0.944902373,0.399894054,0.711263023,0.444212409,0.425605081
cpu,2022-08-22 08:00:48.185127,cpu8,host12,0.187329044,0.633352504,0.128239928,0.555194101,0.366458010,0.149866315,0.339101223,0.868196262,0.848113282,0.599572966
cpu,2022-08-22 08:01:08.185127,cpu3,host17,0.759483379,0.358925690,0.141841755,0.896292247,0.654005870,0.930473002,0.697275475,0.719542568,0.187065274,0.625061765
cpu,2022-08-22 07:58:18.185127,cpu1,host23,0.486969077,0.293999314,0.854792477,0.661467273,0.767336801,0.047331417,0.860252483,0.464999591,0.592237050,0.623480532
cpu,2022-08-22 07:59:18.185127,cpu6,host24,0.926152337,0.838765305,0.404066153,0.826757192,0.336024284,0.145429052,0.096947879,0.118033534,0.942005795,0.250176810
cpu,2022-08-22 08:01:18.185127,cpu8,host13,0.355972445,0.220401650,0.995941024,0.103118404,0.871309539,0.928559493,0.564090357,0.061594509,0.970287622,0.369175392
cpu,2022-08-22 08:03:28.185127,cpu6,host22,0.044954526,0.226845665,0.001844689,0.180200469,0.831923562,0.741571856,0.025312057,0.898552359,0.547935409,0.018879557
cpu,2022-08-22 08:04:08.185127,cpu12,host10,0.820403043,0.625811037,0.271782484,0.446407090,0.994415084,0.713953428,0.406296013,0.288049028,0.812263195,0.928604965
cpu,2022-08-22 08:00:58.185127,cpu6,host22,0.296164812,0.476387468,0.666181166,0.043357259,0.078190865,0.213334668,0.614951841,0.552919899,0.944622209,0.546474927
cpu,2022-08-22 08:03:38.185127,cpu12,host22,0.435671935,0.392645539,0.972444853,0.526097133,0.053361541,0.305684934,0.060892414,0.832913316,0.826603414,0.302552527
cpu,2022-08-22 08:04:18.185127,cpu6,host25,0.986313619,0.088587636,0.684125206,0.594464848,0.220617557,0.887635484,0.408723173,0.073474735,0.104505908,0.835415378
cpu,2022-08-22 08:02:18.185127,cpu11,host20,0.749008933,0.034460117,0.029841503,0.480250781,0.541303853,0.700383015,0.178582132,0.976644774,0.261299766,0.733807729
cpu,2022-08-22 07:57:18.185127,cpu6,host17,0.065573410,0.847967884,0.319476269,0.887280358,0.087345400,0.411024700,0.280979248,0.137089787,0.723877145,0.183864944
cpu,2022-08-22 07:59:08.185127,cpu2,host21,0.336301648,0.518630692,0.537636071,0.223839371,0.116339248,0.426123571,0.629973102,0.312934968,0.140812166,0.823910616
cpu,2022-08-22 08:03:58.185127,cpu11,host10,0.104999535,0.539703559,0.707210255,0.057337044,0.382760524,0.163770820,0.953536840,0.202609025,0.393808862,0.277275150
cpu,2022-08-22 07:56:28.185127,cpu7,host12,0.443411793,0.264890103,0.153677381,0.054664432,0.733570517,0.611885359,0.531394335,0.412465702,0.067595893,0.392640530
cpu,2022-08-22 08:01:48.185127,cpu11,host11,0.941033569,0.056458676,0.761640385,0.561080231,0.113165445,0.641702103,0.953833298,0.702686437,0.888134199,0.195443828
cpu,2022-08-22 08:00:28.185127,cpu10,host21,0.940660158,0.683939227,0.959602086,0.641738482,0.607840385,0.368159075,0.797392051,0.145752810,0.911431668,0.738843361
cpu,2022-08-22 08:00:08.185127,cpu5,host25,0.014330737,0.373572981,0.937012672,0.981866750,0.132056695,0.526846509,0.104082022,0.717224853,0.041927438,0.337813635
cpu,2022-08-22 07:56:58.185127,cpu6,host20,0.562990683,0.077799575,0.862732950,0.833372479,0.810313456,0.182765847,0.356838198,0.444517880,0.216161596,0.150519315
cpu,2022-08-22 08:02:28.185127,cpu0,host16,0.829973705,0.504524268,0.447233799,0.397410911,0.586377859,0.042538194,0.080857290,0.118891599,0.567571754,0.113711495
cpu,2022-08-22 07:56:18.185127,cpu2,host15,0.084339767,0.644647336,0.647927719,0.868608901,0.718960682,0.694111108,0.402588843,0.623556887,0.285512786,0.949028370
cpu,2022-08-22 08:01:08.185127,cpu4,host17,0.731325889,0.580150460,0.869576762,0.995581358,0.664839640,0.068872966,0.684110913,0.156806410,0.769763743,0.222696923
cpu,2022-08-22 08:00:48.185127,cpu9,host12,0.181666604,0.557540812,0.799294376,0.975855383,0.199229046,0.792328843,0.429154724,0.324147325,0.305509634,0.304717027
cpu,2022-08-22 07:58:18.185127,cpu2,host23,0.099355579,0.150380648,0.886481457,0.099910985,0.087764787,0.785023599,0.125646550,0.726456685,0.805774381,0.026009043
cpu,2022-08-22 08:01:18.185127,cpu9,host13,0.163116935,0.897897106,0.443160340,0.635338722,0.517769137,0.642923560,0.984256133,0.608794245,0.355965333,0.542763790
cpu,2022-08-22 07:59:18.185127,cpu7,host24,0.020352173,0.765783046,0.831149715,0.178341283,0.345054429,0.105391279,0.527834866,0.499791105,0.632590805,0.196375917
cpu,2022-08-22 08:03:28.185127,cpu7,host22,0.345533074,0.254639610,0.225725540,0.048412063,0.532614325,0.685153830,0.345072619,0.281030930,0.633460817,0.741534804
cpu,2022-08-22 08:04:08.185127,cpu0,host11,0.779500542,0.229468412,0.864146595,0.652131854,0.026925765,0.644225984,0.987938558,0.407008119,0.082512881,0.052956548
cpu,2022-08-22 08:00:58.185127,cpu7,host22,0.332284863,0.484633646,0.854006524,0.107748589,0.823402673,0.272946201,0.029069639,0.362484616,0.865034674,0.523745423
cpu,2022-08-22 08:03:38.185127,cpu0,host23,0.802083137,0.030322179,0.311335088,0.853307276,0.242510782,0.129297455,0.301407305,0.749756545,0.028081542,0.808992076
cpu,2022-08-22 08:04:18.185127,cpu7,host25,0.119740527,0.468832250,0.157376704,0.978517539,0.663123448,0.946876917,0.546256177,0.221214764,0.787421482,0.782236252
cpu,2022-08-22 08:02:18.185127,cpu12,host20,0.558317376,0.572596562,0.818118741,0.235672977,0.694707012,0.434874092,0.853072140,0.615552165,0.089690338,0.593715902
cpu,2022-08-22 07:57:18.185127,cpu7,host17,0.047191944,0.889133470,0.497053980,0.754490434,0.306052797,0.618277653,0.139794648,0.014282583,0.134967752,0.972483286
cpu,2022-08-22 07:59:08.185127,cpu3,host21,0.640556005,0.346409280,0.417051599,0.022836899,0.878115179,0.185296118,0.689256340,0.440651633,0.935268871,0.998271835
cpu,2022-08-22 08:03:58.185127,cpu12,host10,0.598727749,0.118000456,0.657178083,0.513938491,0.434254797,0.246926768,0.313612363,0.473574718,0.537925326,0.845232629
cpu,2022-08-22 07:56:28.185127,cpu8,host12,0.758712786,0.014745222,0.217336105,0.424102977,0.017579989,0.024765204,0.659665764,0.922935654,0.135498197,0.736137646
cpu,2022-08-22 08:01:48.185127,cpu12,host11,0.985902388,0.655778113,0.523474916,0.818581814,0.811921075,0.295688675,0.039586636,0.174904788,0.667578824,0.389253965
cpu,2022-08-22 08:00:28.185127,cpu11,host21,0.698610405,0.155401010,0.071636941,0.452522570,0.589113138,0.808674156,0.375385385,0.041231187,0.676686802,0.107312855
cpu,2022-08-22 08:00:08.185127,cpu6,host25,0.547569180,0.769406110,0.724912810,0.004329398,0.636247212,0.749425456,0.796526105,0.386301175,0.354889016,0.192718081
cpu,2022-08-22 07:56:58.185127,cpu7,host20,0.666017270,0.779333336,0.218466480,0.923176311,0.131589949,0.862831829,0.850603640,0.043545165,0.822721934,0.035587515
cpu,2022-08-22 08:02:28.185127,cpu1,host16,0.600401985,0.926356301,0.962821772,0.529146277,0.237880866,0.839089762,0.801189188,0.918911794,0.425674402,0.722226813
cpu,2022-08-22 07:56:18.185127,cpu3,host15,0.811874782,0.363077837,0.892011584,0.954078824,0.610101353,0.126030723,0.086226844,0.679235343,0.322062061,0.589036715
cpu,2022-08-22 08:01:08.185127,cpu5,host17,0.426938361,0.553415067,0.616726014,0.864380506,0.970179394,0.203704148,0.820515266,0.037805801,0.240867019,0.497195119
cpu,2022-08-22 08:00:48.185127,cpu10,host12,0.012123489,0.691101125,0.660041172,0.089907836,0.670845836,0.612371651,0.233411115,0.774931817,0.224978120,0.325808296
cpu,2022-08-22 08:01:18.185127,cpu10,host13,0.900092196,0.882716136,0.878035298,0.380129044,0.582562914,0.786663542,0.207498040,0.790826608,0.368162231,0.354097315
cpu,2022-08-22 07:58:18.185127,cpu3,host23,0.558249032,0.370295592,0.155285547,0.656452763,0.429978480,0.980210607,0.976153862,0.829780410,0.485993420,0.663103408
cpu,2022-08-22 07:59:18.185127,cpu8,host24,0.681140456,0.974399134,0.287509327,0.135190865,0.769223727,0.820377321,0.915114053,0.538069082,0.860203428,0.853880239
cpu,2022-08-22 08:03:28.185127,cpu8,host22,0.900773715,0.164098274,0.552486538,0.732950698,0.214841965,0.557549457,0.881152148,0.165373107,0.152081871,0.017889780
cpu,2022-08-22 08:04:08.185127,cpu1,host11,0.850817834,0.967999677,0.009533680,0.483705624,0.144989297,0.009960571,0.370372471,0.232651994,0.381460318,0.769992848
cpu,2022-08-22 08:03:38.185127,cpu1,host23,0.245346194,0.383424939,0.222804490,0.492536266,0.003003680,0.344625983,0.840298006,0.250256382,0.598452628,0.365666201
cpu,2022-08-22 08:00:58.185127,cpu8,host22,0.713754491,0.350404098,0.610384623,0.263141252,0.293018726,0.889686785,0.828913531,0.331501780,0.804458619,0.388646337
cpu,2022-08-22 08:04:18.185127,cpu8,host25,0.857679955,0.175657021,0.669992318,0.427986803,0.230888834,0.907459868,0.923694382,0.392103290,0.668590248,0.749754080
cpu,2022-08-22 08:02:18.185127,cpu0,host21,0.678082574,0.758564335,0.731024697,0.526887819,0.448974734,0.035145366,0.141877936,0.754131924,0.628020679,0.785554491
cpu,2022-08-22 07:57:18.185127,cpu8,host17,0.883820923,0.680742967,0.719936429,0.593661870,0.662256412,0.827723866,0.541989582,0.545928202,0.314970929,0.199199559
cpu,2022-08-22 07:59:08.185127,cpu4,host21,0.393069063,0.922866835,0.420592395,0.090927141,0.549424093,0.610642631,0.618879144,0.502486543,0.012133573,0.942890058
cpu,2022-08-22 08:03:58.185127,cpu0,host11,0.132896766,0.356212976,0.764130645,0.355136352,0.548088971,0.739026607,0.338142821,0.095710066,0.810352122,0.194821053
cpu,2022-08-22 07:56:28.185127,cpu9,host12,0.635364178,0.492113531,0.909467686,0.968837000,0.576323252,0.223131582,0.282060930,0.991271876,0.871046984,0.222634932
cpu,2022-08-22 08:01:48.185127,cpu0,host12,0.565324925,0.045882976,0.729734975,0.010281172,0.419284401,0.375537241,0.881616180,0.161183996,0.889279591,0.729802445
cpu,2022-08-22 08:00:28.185127,cpu12,host21,0.480248563,0.075724946,0.305351175,0.321432571,0.155486428,0.651720348,0.878829630,0.823479991,0.182077851,0.693096799
cpu,2022-08-22 08:00:08.185127,cpu7,host25,0.084697022,0.662327610,0.882818551,0.839851409,0.559507648,0.409841634,0.596514980,0.791053141,0.589871852,0.525635327
cpu,2022-08-22 08:02:28.185127,cpu2,host16,0.244085365,0.568621375,0.853039713,0.422730953,0.093285871,0.783509609,0.095040050,0.866468096,0.311183953,0.014292703
cpu,2022-08-22 07:56:58.185127,cpu8,host20,0.660903763,0.629508526,0.901603381,0.683746309,0.183643238,0.539129566,0.839122655,0.303720260,0.033827763,0.768795934
cpu,2022-08-22 07:56:18.185127,cpu4,host15,0.805094816,0.642641754,0.211830478,0.564775196,0.896851016,0.740569505,0.682419034,0.121378452,0.553360388,0.841502415
cpu,2022-08-22 08:01:08.185127,cpu6,host17,0.333585950,0.473388349,0.545865485,0.854171181,0.974263502,0.162778939,0.942241589,0.915529693,0.988474506,0.703109530
cpu,2022-08-22 08:00:48.185127,cpu11,host12,0.303944878,0.076082215,0.750679951,0.244046442,0.527831306,0.609382920,0.967383524,0.044759620,0.942946480,0.258519414
cpu,2022-08-22 07:58:18.185127,cpu4,host23,0.150469506,0.538097961,0.091270440,0.694551429,0.005422604,0.742273620,0.581734681,0.556836371,0.948488368,0.549413869
cpu,2022-08-22 08:01:18.185127,cpu11,host13,0.564557068,0.949606580,0.410767238,0.168907364,0.897088452,0.568419755,0.088499691,0.719713078,0.212881565,0.225740426
cpu,2022-08-22 07:59:18.185127,cpu9,host24,0.014523856,0.166485832,0.651352957,0.323636543,0.448532971,0.937799754,0.739314838,0.935442289,0.041012637,0.969713560
cpu,2022-08-22 08:03:28.185127,cpu9,host22,0.391911778,0.156576280,0.070652932,0.275146712,0.902061869,0.266583151,0.975400155,0.569030665,0.945373125,0.889174970
cpu,2022-08-22 08:04:08.185127,cpu2,host11,0.708150751,0.272731922,0.030307562,0.421950031,0.714707599,0.784319635,0.473477735,0.925272920,0.837343571,0.147879915
cpu,2022-08-22 08:03:38.185127,cpu2,host23,0.933794131,0.506261214,0.716877559,0.570669855,0.329454655,0.111063567,0.761245437,0.498631009,0.201345025,0.171351906
cpu,2022-08-22 08:00:58.185127,cpu9,host22,0.197688242,0.163786209,0.641428810,0.302453070,0.259438237,0.041964992,0.729219541,0.835034896,0.917125810,0.469843272
cpu,2022-08-22 08:04:18.185127,cpu9,host25,0.780220886,0.160018807,0.601912443,0.507385379,0.638794492,0.474761817,0.728676818,0.163695385,0.602332668,0.431337411
